Elapsed,Reward
1.58354,-3500.0
2.912591,-3500.0
4.490725,-3500.0
5.522001,-3500.0
6.457058,-3500.0
7.400928,-3500.0
8.433085,-3500.0
9.352846,-3500.0
10.684924,-3500.0
11.691777,-3500.0
12.744667,-3500.0
14.261282,-3500.0
15.736356,-3500.0
16.932271,-3500.0
18.482284,-3500.0
19.432432,-3500.0
20.410248,-3500.0
21.697893,-3500.0
22.696549,-3500.0
24.25208,-3500.0
25.802586,-3500.0
27.160249,-3500.0
28.406712,-3500.0
29.878584,-3500.0
31.430805,-3500.0
32.977657,-3500.0
34.490426,-3500.0
36.106772,-3500.0
37.708377,-3500.0
38.606657,-3500.0
39.522466,-3500.0
40.510373,-3500.0
41.410799,-3500.0
42.416291,-3500.0
43.361,-3500.0
44.320428,-3500.0
45.70583,-3500.0
46.613485,-3500.0
48.188995,-3500.0
49.650323,-3500.0
50.837813,-3500.0
52.132278,-3500.0
53.048356,-3500.0
54.270829,-3500.0
55.255762,-3500.0
56.701221,-3500.0
57.721906,-3500.0
58.649812,-3500.0
59.620635,-3500.0
60.63294,-3500.0
61.74992,-3500.0
62.748322,-3500.0
63.678151,-3500.0
65.035957,-3500.0
65.964492,-3500.0
66.856133,-3500.0
67.780034,-3500.0
68.819384,-3500.0
70.088424,-3500.0
71.661046,-3500.0
72.619491,-3500.0
74.017346,-3500.0
75.620926,-3500.0
76.761596,-3500.0
78.08036,-3500.0
79.318243,-3500.0
80.24113,-3500.0
81.22076,-3500.0
82.113181,-3500.0
83.079268,-3500.0
84.021112,-3500.0
85.022121,-3500.0
86.045977,-3500.0
87.079358,-3500.0
87.991264,-3500.0
88.872647,-3500.0
89.763928,-3500.0
90.651716,-3500.0
91.566762,-3500.0
92.474329,-3500.0
93.405548,-3500.0
94.307584,-3500.0
95.229242,-3500.0
96.132967,-3500.0
97.032607,-3500.0
97.921882,-3500.0
98.838986,-3500.0
99.728842,-3500.0
100.609965,-3500.0
101.48958,-3500.0
102.374586,-3500.0
103.256228,-3500.0
104.224129,-3500.0
105.138991,-3500.0
106.028996,-3500.0
106.920914,-3500.0
107.812722,-3500.0
108.70351,-3500.0
109.595344,-3500.0
110.493523,-3500.0
111.384569,-3500.0
112.272365,-3500.0
113.176477,-3500.0
114.065818,-3500.0
115.598133,-3500.0
117.229772,-3500.0
118.876385,-3500.0
120.470919,-3500.0
122.049316,-3500.0
123.629039,-3500.0
125.213826,-3500.0
126.788502,-3500.0
128.371456,-3500.0
130.001065,-3500.0
131.58698,-3500.0
133.163634,-3500.0
134.724021,-3500.0
136.309022,-3500.0
137.867854,-3500.0
139.403975,-3500.0
141.040198,-3500.0
142.607528,-3500.0
143.674088,-3500.0
144.788676,-3500.0
145.765112,-3500.0
146.746045,-3500.0
148.197435,-3500.0
149.807947,-3500.0
150.800956,-3500.0
151.783459,-3500.0
153.182775,-3500.0
154.550775,-3500.0
155.565838,-3500.0
156.688858,-3500.0
157.796704,-3500.0
158.979779,-3500.0
160.102023,-3500.0
161.156625,-3500.0
162.119874,-3500.0
163.065159,-3500.0
164.003576,-3500.0
164.930372,-3500.0
165.861033,-3500.0
166.869679,-3500.0
167.904387,-3500.0
169.077934,-3500.0
170.280255,-3500.0
171.649348,-3500.0
172.768539,-3500.0
173.746351,-3500.0
174.745423,-3500.0
175.728892,-3500.0
176.656629,-3500.0
177.910834,-3500.0
179.507856,-3500.0
181.142192,-3500.0
182.345279,-3500.0
183.926869,-3500.0
185.757064,-3500.0
187.464877,-3500.0
189.233126,-3500.0
190.907269,-3500.0
192.128641,-3500.0
193.700036,-3500.0
195.286868,-3500.0
196.215736,-3500.0
197.535583,-3500.0
198.832414,-3500.0
199.811376,-3500.0
200.75385,-3500.0
201.661689,-3500.0
202.61021,-3500.0
203.664883,-3500.0
205.163524,-3500.0
206.064702,-3500.0
207.058085,-3500.0
208.363948,-3500.0
209.93276,-3500.0
210.857628,-3500.0
212.339922,-3500.0
213.585886,-3500.0
214.600416,-3500.0
215.566559,-3500.0
216.614396,-3500.0
217.525114,-3500.0
218.493132,-3500.0
219.568662,-3500.0
221.063772,-3500.0
222.115215,-3500.0
223.228359,-3500.0
224.169568,-3500.0
225.348829,-3500.0
226.313525,-3500.0
227.306082,-3500.0
228.53327,-3500.0
229.920628,-3500.0
230.840164,-3500.0
231.764638,-3500.0
232.685154,-3500.0
233.585746,-3500.0
234.497465,-3500.0
235.41183,-3500.0
236.314201,-3500.0
237.226214,-3500.0
238.138961,-3500.0
239.042698,-3500.0
239.939838,-3500.0
240.841669,-3500.0
241.87299,-3500.0
242.82474,-3500.0
243.722417,-3500.0
244.625386,-3500.0
245.524453,-3500.0
246.422512,-3500.0
247.319958,-3500.0
248.218627,-3500.0
249.145591,-3500.0
250.085168,-3500.0
251.115701,-3500.0
252.040816,-3500.0
253.327464,-3500.0
254.917361,-3500.0
256.245755,-3500.0
257.373408,-3500.0
258.492435,-3500.0
259.805566,-3500.0
261.404472,-3500.0
262.785305,-3500.0
