Elapsed,Reward
1.409465,-3500.0
2.383324,-3500.0
3.512183,-3500.0
4.319518,-3500.0
5.723615,-3500.0
6.726312,-3500.0
7.545208,-3500.0
8.614768,-3500.0
9.460304,-3500.0
10.466012,-3500.0
11.479568,-3500.0
12.34334,-3500.0
13.416795,-3500.0
14.237637,-3500.0
15.015297,-3500.0
15.826061,-3500.0
16.624884,-3500.0
17.52429,-3500.0
18.475785,-3500.0
19.496092,-3500.0
20.374238,-3500.0
21.399402,-3500.0
22.613229,-3500.0
23.462065,-3500.0
24.371182,-3500.0
25.231729,-3500.0
26.052484,-3500.0
26.877215,-3500.0
27.698704,-3500.0
28.530601,-3500.0
29.364231,-3500.0
30.211003,-3500.0
31.113451,-3500.0
31.922085,-3500.0
32.734464,-3500.0
33.539406,-3500.0
34.691405,-3500.0
36.071503,-3500.0
37.147314,-3500.0
37.960216,-3500.0
38.776259,-3500.0
39.584531,-3500.0
40.4622,-3500.0
41.790473,-3500.0
42.627207,-3500.0
43.672227,-3500.0
44.997816,-3500.0
46.123774,-3500.0
47.239065,-3500.0
48.233313,-3500.0
49.32957,-3500.0
50.42515,-3500.0
51.253382,-3500.0
52.134396,-3500.0
53.234031,-3500.0
54.038598,-3500.0
54.842698,-3500.0
55.720314,-3500.0
56.593084,-3500.0
57.86994,-3500.0
58.997485,-3500.0
59.928085,-3500.0
61.033232,-3500.0
62.333013,-3500.0
63.598263,-3500.0
64.479802,-3500.0
65.544603,-3500.0
66.698039,-3500.0
67.933562,-3500.0
69.042927,-3500.0
70.015998,-3500.0
71.009025,-3500.0
71.844857,-3500.0
72.876561,-3500.0
74.208864,-3500.0
75.163767,-3500.0
76.073376,-3500.0
77.026762,-3500.0
78.095641,-3500.0
79.132631,-3500.0
80.529482,-3500.0
81.847421,-3500.0
83.114432,-3500.0
84.507669,-3500.0
85.962062,-3500.0
87.368914,-3500.0
88.772699,-3500.0
90.170268,-3500.0
91.572316,-3500.0
92.971013,-3500.0
94.369498,-3500.0
95.766118,-3500.0
97.161336,-3500.0
98.56112,-3500.0
99.9649,-3500.0
101.368206,-3500.0
102.770664,-3500.0
104.167173,-3500.0
105.563852,-3500.0
106.961118,-3500.0
108.35792,-3500.0
109.756069,-3500.0
111.154742,-3500.0
112.557721,-3500.0
113.757251,-3500.0
114.614401,-3500.0
115.533796,-3500.0
116.429669,-3500.0
117.393543,-3500.0
118.24567,-3500.0
119.078422,-3500.0
119.896887,-3500.0
120.711306,-3500.0
121.506895,-3500.0
122.313987,-3500.0
123.11442,-3500.0
123.914626,-3500.0
124.742803,-3500.0
125.565414,-3500.0
126.367864,-3500.0
127.175109,-3500.0
127.991545,-3500.0
128.892875,-3500.0
129.799337,-3500.0
130.61336,-3500.0
131.449866,-3500.0
132.262216,-3500.0
133.069354,-3500.0
133.878374,-3500.0
134.68344,-3500.0
135.589305,-3500.0
136.911266,-3500.0
137.710299,-3500.0
138.498511,-3500.0
139.295226,-3500.0
140.115693,-3500.0
141.034973,-3500.0
141.983845,-3500.0
142.916274,-3500.0
143.908605,-3500.0
145.100883,-3500.0
145.977878,-3500.0
146.846868,-3500.0
147.688267,-3500.0
148.525927,-3500.0
149.473321,-3500.0
150.406587,-3500.0
151.345847,-3500.0
152.564042,-3500.0
153.573785,-3500.0
154.524973,-3500.0
155.405998,-3500.0
156.301722,-3500.0
157.12783,-3500.0
158.078535,-3500.0
158.990113,-3500.0
159.983387,-3500.0
161.119171,-3500.0
162.349743,-3500.0
163.382822,-3500.0
164.668974,-3500.0
165.61142,-3500.0
166.541349,-3500.0
167.4526,-3500.0
168.411324,-3500.0
169.280052,-3500.0
170.33476,-3500.0
