Elapsed,Reward
0.956917,-3500.0
1.841718,-3500.0
2.715709,-3500.0
3.789998,-3500.0
5.123902,-3500.0
6.065529,-3500.0
7.188451,-3500.0
8.093522,-3500.0
9.657254,-3500.0
10.670006,-3500.0
11.789703,-3500.0
12.712366,-3500.0
13.577705,-3500.0
14.478083,-3500.0
15.331491,-3500.0
16.50834,-3500.0
17.372624,-3500.0
18.27933,-3500.0
19.184884,-3500.0
20.743232,-3500.0
21.995418,-3500.0
23.568586,-3500.0
25.123932,-3500.0
26.67225,-3500.0
28.221468,-3500.0
29.778175,-3500.0
31.325609,-3500.0
32.872683,-3500.0
34.358003,-3500.0
35.438314,-3500.0
36.782529,-3500.0
37.751391,-3500.0
39.265697,-3500.0
40.309687,-3500.0
41.313751,-3500.0
42.264189,-3500.0
43.809101,-3500.0
44.851863,-3500.0
45.732089,-3500.0
46.587621,-3500.0
47.580461,-3500.0
48.59818,-3500.0
49.639028,-3500.0
50.553201,-3500.0
51.631317,-3500.0
52.950136,-3500.0
53.818021,-3500.0
54.705135,-3500.0
55.555135,-3500.0
56.426009,-3500.0
57.983729,-3500.0
58.927155,-3500.0
60.369744,-3500.0
61.562179,-3500.0
62.770839,-3500.0
63.628548,-3500.0
65.027091,-3500.0
66.047369,-3500.0
66.896995,-3500.0
67.773847,-3500.0
68.781389,-3500.0
69.731507,-3500.0
70.614926,-3500.0
71.475458,-3500.0
72.350041,-3500.0
73.221801,-3500.0
74.074055,-3500.0
75.266627,-3500.0
76.228233,-3500.0
77.068738,-3500.0
78.022113,-3500.0
79.014828,-3500.0
79.90504,-3500.0
80.820115,-3500.0
81.740473,-3500.0
83.007669,-3500.0
83.976262,-3500.0
84.873512,-3500.0
85.84781,-3500.0
86.885033,-3500.0
87.751193,-3500.0
88.609616,-3500.0
89.472087,-3500.0
90.35383,-3500.0
91.249905,-3500.0
92.098032,-3500.0
92.956007,-3500.0
93.807928,-3500.0
94.703294,-3500.0
95.555406,-3500.0
96.412628,-3500.0
97.282801,-3500.0
98.143503,-3500.0
99.067448,-3500.0
99.920222,-3500.0
100.770357,-3500.0
101.618929,-3500.0
102.467669,-3500.0
103.343741,-3500.0
104.1915,-3500.0
105.065686,-3500.0
105.924514,-3500.0
106.764964,-3500.0
107.606357,-3500.0
108.44767,-3500.0
109.290103,-3500.0
110.154583,-3500.0
110.997853,-3500.0
111.840723,-3500.0
112.692536,-3500.0
113.929365,-3500.0
115.276024,-3500.0
116.235876,-3500.0
117.19707,-3500.0
118.205526,-3500.0
119.101427,-3500.0
119.990846,-3500.0
120.856315,-3500.0
121.708269,-3500.0
122.570023,-3500.0
123.41901,-3500.0
124.279606,-3500.0
125.15838,-3500.0
126.03871,-3500.0
126.892651,-3500.0
127.76742,-3500.0
128.642481,-3500.0
129.594501,-3500.0
130.534301,-3500.0
131.42636,-3500.0
132.308638,-3500.0
133.155215,-3500.0
134.025925,-3500.0
134.88346,-3500.0
135.898766,-3500.0
136.872301,-3500.0
137.790295,-3500.0
138.644526,-3500.0
139.481227,-3500.0
140.33144,-3500.0
141.294736,-3500.0
142.856768,-3500.0
144.062203,-3500.0
145.104251,-3500.0
146.044501,-3500.0
147.24497,-3500.0
148.420928,-3500.0
150.000739,-3500.0
151.412769,-3500.0
152.530911,-3500.0
153.453047,-3500.0
154.328043,-3500.0
155.486839,-3500.0
156.503717,-3500.0
157.375545,-3500.0
158.709581,-3500.0
159.860897,-3500.0
161.452393,-3500.0
162.348495,-3500.0
163.945365,-3500.0
164.816186,-3500.0
166.019345,-3500.0
167.087492,-3500.0
168.678332,-3500.0
170.307581,-3500.0
171.312951,-3500.0
172.92552,-3500.0
173.871186,-3500.0
174.814672,-3500.0
176.148084,-3500.0
177.042733,-3500.0
178.021603,-3500.0
178.903065,-3500.0
179.794203,-3500.0
180.774276,-3500.0
181.941643,-3500.0
183.428894,-3500.0
185.238547,-3500.0
186.689415,-3500.0
188.477607,-3500.0
190.002485,-3500.0
191.480686,-3500.0
192.738316,-3500.0
193.612306,-3500.0
194.473537,-3500.0
195.477096,-3500.0
196.97665,-3500.0
197.906366,-3500.0
198.830598,-3500.0
200.402726,-3500.0
201.969778,-3500.0
203.535674,-3500.0
204.424216,-3500.0
205.370551,-3500.0
206.624013,-3500.0
207.826014,-3500.0
209.229778,-3500.0
210.122827,-3500.0
211.402208,-3500.0
212.469402,-3500.0
213.378452,-3500.0
214.969398,-3500.0
216.554145,-3500.0
217.90842,-3500.0
218.784887,-3500.0
219.933792,-3500.0
221.465569,-3500.0
223.055339,-3500.0
224.374791,-3500.0
225.250595,-3500.0
226.142201,-3500.0
227.151554,-3500.0
228.407904,-3500.0
229.440997,-3500.0
230.324592,-3500.0
231.208308,-3500.0
232.80036,-3500.0
234.105944,-3500.0
235.482408,-3500.0
236.986088,-3500.0
238.048738,-3500.0
239.141469,-3500.0
240.597729,-3500.0
241.814327,-3500.0
243.398424,-3500.0
244.977899,-3500.0
246.560541,-3500.0
248.125416,-3500.0
249.723663,-3500.0
251.358168,-3500.0
252.931868,-3500.0
253.841382,-3500.0
254.745663,-3500.0
255.608604,-3500.0
256.465905,-3500.0
257.323569,-3500.0
258.182416,-3500.0
259.039986,-3500.0
259.899003,-3500.0
260.756376,-3500.0
261.615577,-3500.0
262.480238,-3500.0
263.352251,-3500.0
264.346103,-3500.0
265.278472,-3500.0
266.164376,-3500.0
267.075213,-3500.0
267.977356,-3500.0
268.838667,-3500.0
269.78555,-3500.0
270.685552,-3500.0
271.599689,-3500.0
272.468805,-3500.0
273.347845,-3500.0
274.293614,-3500.0
275.242029,-3500.0
