Elapsed,Reward
0.329252,-500.0
0.564569,-371.0
0.807591,-500.0
1.086669,-500.0
1.411932,-500.0
1.636594,-500.0
1.935372,-500.0
2.117429,-500.0
2.318432,-500.0
2.499541,-500.0
2.691334,-500.0
2.967141,-500.0
3.196706,-500.0
3.4133,-500.0
3.705658,-473.0
3.999219,-500.0
4.297603,-468.0
4.580923,-430.0
4.767581,-500.0
4.903535,-360.0
5.034222,-330.0
5.22398,-480.0
5.406286,-297.0
5.683909,-500.0
5.816805,-350.0
5.952649,-372.0
6.132854,-500.0
6.364917,-500.0
6.545032,-483.0
6.626976,-218.0
6.786556,-318.0
6.914346,-330.0
7.023881,-269.0
7.179898,-327.0
7.311166,-334.0
7.50154,-327.0
7.642217,-351.0
7.727551,-203.0
7.822926,-208.0
7.979258,-301.0
8.061369,-205.0
8.208269,-355.0
8.371586,-299.0
8.524868,-298.0
8.787658,-393.0
8.840976,-135.0
8.985513,-214.0
9.139034,-229.0
9.265746,-222.0
9.344939,-175.0
9.473176,-191.0
9.556841,-172.0
9.611733,-140.0
9.697894,-207.0
9.793816,-190.0
9.864578,-186.0
9.945164,-163.0
10.022877,-160.0
10.078457,-146.0
10.129083,-114.0
10.21486,-156.0
10.279853,-150.0
10.31865,-100.0
10.383274,-152.0
10.451822,-148.0
10.520973,-103.0
10.60728,-128.0
10.651391,-105.0
10.700579,-118.0
10.751032,-99.0
10.797062,-120.0
10.86036,-149.0
10.962382,-139.0
11.02218,-91.0
11.073345,-118.0
11.122244,-111.0
11.150177,-70.0
11.198246,-121.0
11.253012,-138.0
11.301347,-98.0
11.35445,-125.0
11.393404,-101.0
11.425235,-78.0
11.472654,-118.0
11.50712,-92.0
11.574887,-128.0
11.641451,-98.0
11.723272,-122.0
11.778108,-115.0
11.814142,-92.0
11.847623,-89.0
11.891763,-109.0
11.929953,-98.0
11.971473,-110.0
12.029237,-131.0
12.120614,-130.0
12.18367,-94.0
12.235818,-86.0
12.285563,-120.0
12.326444,-109.0
12.393824,-155.0
12.467645,-118.0
12.541877,-131.0
12.608178,-98.0
12.668386,-89.0
12.741103,-104.0
12.833147,-129.0
12.910949,-114.0
12.97696,-124.0
13.019205,-108.0
13.079614,-131.0
13.136393,-84.0
13.196235,-88.0
13.29009,-134.0
13.356607,-100.0
13.445228,-159.0
13.500035,-114.0
13.567805,-152.0
13.616878,-112.0
13.673362,-105.0
13.730048,-113.0
13.773739,-95.0
13.829915,-147.0
13.887485,-111.0
13.947528,-124.0
14.029675,-123.0
14.09773,-101.0
14.144055,-103.0
14.184272,-107.0
14.219354,-88.0
14.261744,-108.0
14.302562,-109.0
14.348435,-117.0
14.391366,-112.0
14.437558,-122.0
14.51146,-161.0
14.598271,-179.0
14.633165,-90.0
14.670606,-97.0
14.712274,-102.0
14.751045,-97.0
14.792924,-109.0
14.826739,-84.0
14.861957,-86.0
14.897822,-94.0
14.958826,-103.0
15.011675,-79.0
15.044219,-85.0
15.092331,-107.0
15.132317,-105.0
15.182402,-113.0
15.2244,-110.0
15.26749,-113.0
15.315352,-107.0
15.353093,-100.0
15.403281,-75.0
15.436876,-83.0
15.480447,-104.0
15.536759,-82.0
15.590183,-120.0
15.626814,-95.0
15.66461,-91.0
15.727825,-166.0
15.774512,-67.0
15.844257,-119.0
15.917312,-129.0
15.974706,-99.0
16.016623,-109.0
16.055317,-97.0
16.089568,-85.0
16.128096,-96.0
16.185105,-151.0
16.229701,-66.0
16.297227,-101.0
16.368639,-106.0
16.428903,-88.0
16.478626,-113.0
16.510329,-82.0
16.557365,-106.0
16.58979,-82.0
16.618197,-72.0
16.693258,-184.0
16.789665,-138.0
16.826571,-87.0
16.867617,-104.0
16.902613,-86.0
16.929508,-65.0
16.966942,-94.0
17.008821,-107.0
17.078235,-102.0
17.123773,-65.0
17.170408,-67.0
17.234578,-95.0
17.295887,-88.0
17.33127,-88.0
17.367914,-88.0
17.419288,-72.0
17.473785,-80.0
17.542304,-102.0
17.603004,-90.0
17.677675,-112.0
