Elapsed,Reward
30.491172,-93.0
30.52037,-83.0
30.554699,-64.0
30.6106,-124.0
30.652123,-94.0
30.7127,-108.0
30.744617,-64.0
30.778925,-83.0
30.813847,-94.0
30.847736,-100.0
30.874846,-76.0
30.912019,-104.0
30.953997,-123.0
30.999899,-133.0
31.044618,-127.0
31.080432,-93.0
31.114609,-101.0
31.15105,-106.0
31.205388,-160.0
31.241355,-106.0
31.310314,-205.0
31.347121,-107.0
31.393876,-137.0
31.441297,-143.0
31.474841,-95.0
31.504692,-89.0
31.540389,-100.0
31.597556,-169.0
31.65344,-121.0
31.698012,-108.0
31.732177,-99.0
31.779695,-139.0
31.814844,-100.0
31.841644,-77.0
31.892,-144.0
31.929698,-103.0
31.972838,-124.0
32.014713,-121.0
32.049655,-100.0
32.086866,-108.0
32.121358,-101.0
32.154802,-100.0
32.322035,-500.0
32.357042,-103.0
32.399624,-126.0
32.422541,-63.0
32.451403,-84.0
32.488011,-85.0
32.526684,-96.0
32.559469,-89.0
32.626393,-193.0
32.653811,-81.0
32.689414,-106.0
32.722024,-97.0
32.759996,-95.0
32.786112,-70.0
32.808654,-63.0
32.833483,-73.0
32.856121,-60.0
32.892658,-106.0
32.925034,-95.0
32.953734,-84.0
32.991484,-110.0
33.025488,-101.0
33.055976,-91.0
33.08724,-91.0
33.154969,-203.0
33.192713,-113.0
33.226458,-100.0
33.257856,-94.0
33.286252,-85.0
33.316051,-89.0
33.343126,-80.0
33.369059,-77.0
33.396245,-81.0
33.423192,-79.0
33.455316,-95.0
33.487969,-97.0
33.526752,-114.0
33.560567,-100.0
33.588642,-81.0
33.623208,-103.0
33.652793,-88.0
33.685125,-96.0
33.71705,-94.0
