Elapsed,Reward
0.343709,-500.0
0.59362,-500.0
0.870508,-500.0
1.051911,-500.0
1.252887,-500.0
1.467285,-500.0
1.667554,-493.0
1.927947,-500.0
2.255978,-500.0
2.530401,-481.0
2.824708,-500.0
3.044211,-500.0
3.378099,-500.0
3.557494,-500.0
3.879852,-500.0
4.203322,-500.0
4.397257,-500.0
4.583441,-500.0
4.793355,-353.0
4.972321,-500.0
5.087084,-276.0
5.262465,-446.0
5.434832,-482.0
5.614992,-468.0
5.783548,-332.0
5.976439,-482.0
6.174807,-500.0
6.407467,-451.0
6.728999,-478.0
6.876469,-213.0
7.025578,-213.0
7.229086,-306.0
7.352854,-339.0
7.545844,-355.0
7.68022,-304.0
7.770798,-246.0
7.88732,-243.0
8.03333,-229.0
8.198286,-247.0
8.368327,-255.0
8.446128,-213.0
8.629379,-292.0
8.775343,-214.0
8.866716,-231.0
8.969719,-215.0
9.153074,-354.0
9.264455,-166.0
9.353496,-225.0
9.440667,-215.0
9.511661,-162.0
9.64307,-204.0
9.735212,-133.0
9.851718,-173.0
9.91504,-169.0
9.979843,-162.0
10.027699,-96.0
10.088561,-158.0
10.153431,-148.0
10.191895,-101.0
10.230699,-101.0
10.282498,-136.0
10.347873,-94.0
10.449311,-157.0
10.556644,-158.0
10.633813,-112.0
10.713617,-123.0
10.789941,-113.0
10.850414,-141.0
10.915534,-95.0
10.967617,-105.0
11.021644,-128.0
11.068743,-123.0
11.1225,-103.0
11.188719,-97.0
11.252966,-91.0
11.308868,-108.0
11.359429,-113.0
11.41061,-101.0
11.455038,-117.0
11.504646,-96.0
11.565738,-90.0
11.657529,-138.0
11.726167,-100.0
11.801663,-111.0
11.870621,-101.0
11.945604,-110.0
12.02998,-124.0
12.091268,-90.0
12.149109,-101.0
12.192072,-107.0
12.261061,-102.0
12.313495,-100.0
12.375082,-90.0
12.44882,-129.0
12.496512,-112.0
12.544146,-112.0
12.607296,-128.0
12.649484,-97.0
12.696076,-122.0
12.743689,-111.0
12.806871,-137.0
12.853008,-123.0
12.903626,-126.0
12.940407,-96.0
12.988081,-122.0
13.047813,-89.0
13.117311,-104.0
13.183467,-97.0
13.253179,-106.0
13.328232,-111.0
13.397895,-105.0
13.49271,-165.0
13.551548,-127.0
13.622251,-111.0
13.675905,-116.0
13.767524,-136.0
13.821998,-80.0
13.858051,-87.0
13.924406,-97.0
14.026612,-146.0
14.066951,-100.0
14.120695,-135.0
14.184601,-95.0
14.238781,-116.0
14.280484,-83.0
14.342946,-167.0
14.389423,-103.0
14.448899,-124.0
14.503289,-109.0
14.549086,-121.0
14.59037,-112.0
14.634188,-88.0
14.668092,-87.0
14.709943,-112.0
14.754955,-100.0
14.824201,-179.0
14.894352,-104.0
14.964021,-135.0
15.007206,-111.0
15.045239,-100.0
15.085799,-106.0
15.123189,-96.0
15.157004,-86.0
15.195491,-99.0
15.229565,-85.0
15.281039,-135.0
15.326524,-88.0
15.383793,-153.0
15.475358,-152.0
15.555194,-156.0
15.589812,-88.0
15.617726,-72.0
15.69404,-196.0
15.750049,-89.0
15.812862,-102.0
15.856954,-78.0
15.896314,-97.0
15.930021,-88.0
15.972298,-97.0
16.039818,-102.0
16.102139,-94.0
16.164277,-90.0
16.234619,-104.0
16.356302,-183.0
16.423109,-98.0
16.503001,-118.0
16.561394,-85.0
16.611555,-72.0
16.666697,-111.0
16.703114,-85.0
16.729501,-64.0
16.761498,-82.0
16.794118,-84.0
16.840525,-104.0
16.871621,-81.0
16.897111,-65.0
16.931133,-86.0
16.964982,-85.0
16.996225,-82.0
17.029153,-85.0
17.06928,-101.0
17.127142,-97.0
17.21078,-127.0
17.277952,-99.0
17.335775,-83.0
17.38893,-75.0
17.435353,-63.0
17.497249,-88.0
17.562951,-96.0
17.617198,-79.0
17.657715,-64.0
17.687622,-75.0
17.727432,-106.0
17.757933,-73.0
17.824231,-176.0
17.892042,-101.0
17.9642,-109.0
18.053035,-171.0
18.085722,-84.0
18.132642,-102.0
18.163934,-78.0
18.288229,-260.0
18.34751,-86.0
18.392734,-65.0
18.444382,-75.0
18.516352,-106.0
18.613965,-165.0
18.738742,-187.0
18.774877,-94.0
18.80316,-67.0
18.838989,-89.0
18.878886,-98.0
18.921533,-86.0
18.950883,-71.0
18.989113,-97.0
19.018321,-73.0
19.055001,-95.0
19.081043,-65.0
19.121465,-108.0
19.15886,-93.0
19.225942,-98.0
19.287824,-91.0
19.339955,-76.0
19.471072,-199.0
19.531099,-91.0
19.576561,-65.0
19.634136,-86.0
19.68755,-79.0
19.746783,-89.0
19.799922,-79.0
19.863041,-96.0
19.916327,-79.0
19.969179,-79.0
20.03082,-92.0
20.080917,-74.0
20.128484,-101.0
20.166147,-101.0
20.199187,-86.0
20.237631,-99.0
20.271929,-89.0
20.296932,-64.0
20.330132,-81.0
20.360421,-76.0
20.547847,-500.0
20.58404,-91.0
20.615556,-82.0
20.65298,-99.0
20.69233,-98.0
20.728332,-91.0
20.761177,-84.0
20.798278,-97.0
20.823993,-64.0
20.855381,-81.0
20.897539,-90.0
20.951818,-79.0
21.002459,-74.0
21.069311,-98.0
21.124242,-80.0
21.173776,-72.0
21.253491,-119.0
21.325546,-106.0
21.388231,-92.0
21.438807,-74.0
21.520635,-135.0
21.553701,-82.0
21.589126,-93.0
21.633447,-100.0
21.664608,-75.0
21.712751,-70.0
21.764991,-75.0
21.838101,-110.0
21.904372,-97.0
21.962805,-85.0
22.013989,-74.0
22.062707,-71.0
22.125543,-92.0
22.175293,-72.0
22.248499,-108.0
22.298638,-74.0
22.335978,-97.0
22.364654,-73.0
22.398144,-87.0
22.434011,-94.0
22.472008,-95.0
22.498479,-67.0
22.540509,-75.0
22.576915,-91.0
22.610336,-86.0
22.658736,-127.0
22.686332,-66.0
22.721741,-76.0
22.751642,-78.0
22.77741,-66.0
22.821301,-110.0
22.866952,-110.0
22.899363,-86.0
22.941581,-97.0
23.025741,-232.0
23.067916,-102.0
23.09285,-64.0
23.12186,-76.0
23.169233,-125.0
23.200675,-84.0
23.23024,-78.0
23.263904,-89.0
23.296963,-88.0
23.335225,-103.0
23.372694,-101.0
23.40627,-90.0
23.43631,-80.0
23.465021,-76.0
23.496148,-83.0
23.526553,-81.0
23.551017,-64.0
23.578615,-73.0
23.612101,-90.0
23.643555,-84.0
