Elapsed,Reward
0.193597,-500.0
0.412522,-500.0
0.671411,-500.0
0.869686,-500.0
1.073749,-500.0
1.252546,-500.0
1.499284,-500.0
1.721232,-500.0
1.905212,-499.0
2.085084,-500.0
2.273083,-500.0
2.466974,-500.0
2.78396,-500.0
2.970753,-500.0
3.0937,-338.0
3.318061,-500.0
3.584461,-414.0
3.778981,-500.0
3.959533,-425.0
4.14554,-488.0
4.33903,-500.0
4.536146,-500.0
4.799795,-478.0
5.130518,-500.0
5.288575,-356.0
5.576159,-464.0
5.823327,-399.0
6.145766,-487.0
6.316226,-351.0
6.494648,-324.0
6.593618,-265.0
6.713404,-327.0
6.851513,-370.0
7.017512,-252.0
7.226005,-484.0
7.365109,-312.0
7.472493,-272.0
7.559943,-238.0
7.810232,-375.0
7.88325,-193.0
8.048473,-309.0
8.14186,-236.0
8.223927,-223.0
8.313313,-234.0
8.404529,-242.0
8.536418,-244.0
8.633187,-181.0
8.807824,-274.0
8.901905,-225.0
8.985154,-218.0
9.111201,-194.0
9.190641,-199.0
9.343165,-277.0
9.449563,-187.0
9.541224,-152.0
9.617233,-164.0
9.70231,-173.0
9.817902,-288.0
9.877241,-148.0
9.960722,-197.0
10.049173,-139.0
10.108291,-144.0
10.165579,-151.0
10.260322,-138.0
10.320923,-90.0
10.36943,-114.0
10.442001,-127.0
10.514667,-107.0
10.586129,-125.0
10.690629,-164.0
10.759384,-100.0
10.851005,-137.0
10.893226,-105.0
10.990313,-146.0
11.078335,-128.0
11.145813,-109.0
11.235413,-209.0
11.335696,-149.0
11.396676,-86.0
11.492339,-141.0
11.55128,-110.0
11.5937,-108.0
11.653813,-119.0
11.718552,-113.0
11.75853,-101.0
11.818938,-155.0
11.862365,-111.0
11.93771,-167.0
11.977938,-100.0
12.042986,-102.0
12.097292,-97.0
12.152224,-143.0
12.241814,-131.0
12.308631,-97.0
12.513893,-308.0
12.558788,-106.0
12.609705,-101.0
12.668731,-102.0
12.749573,-119.0
12.802131,-78.0
12.912839,-165.0
12.982402,-101.0
13.107915,-187.0
13.150146,-101.0
13.198637,-93.0
13.250097,-124.0
13.297985,-119.0
13.331107,-83.0
13.365042,-86.0
13.431107,-133.0
13.464913,-88.0
13.544648,-131.0
13.606664,-92.0
13.705568,-151.0
13.813814,-162.0
13.875141,-88.0
13.984985,-219.0
14.052873,-129.0
14.134671,-120.0
14.198844,-93.0
14.270813,-105.0
14.339292,-100.0
14.394753,-80.0
14.464621,-102.0
14.540304,-111.0
14.619133,-116.0
14.702517,-122.0
14.86988,-251.0
14.951727,-123.0
15.018591,-100.0
15.073066,-81.0
15.133746,-91.0
15.199722,-99.0
15.260192,-90.0
15.316389,-84.0
15.400102,-125.0
15.472082,-108.0
15.540146,-102.0
15.593065,-78.0
15.641894,-72.0
15.720526,-118.0
15.787891,-102.0
15.862166,-112.0
15.927309,-99.0
15.989448,-92.0
16.033186,-87.0
16.076133,-95.0
16.109813,-88.0
16.146419,-94.0
16.197767,-119.0
16.237698,-106.0
16.275059,-92.0
16.321124,-120.0
16.360065,-102.0
16.409338,-124.0
16.442643,-87.0
16.473618,-79.0
16.514556,-102.0
16.547316,-83.0
16.590474,-113.0
16.640696,-114.0
16.674071,-85.0
16.710431,-95.0
16.748772,-84.0
16.814011,-98.0
16.863578,-86.0
16.903151,-101.0
16.933676,-78.0
16.966974,-86.0
17.028699,-89.0
17.129308,-152.0
17.161839,-85.0
17.189344,-70.0
17.216838,-64.0
17.277561,-155.0
17.341217,-94.0
17.444232,-154.0
17.477244,-66.0
17.516411,-88.0
17.561122,-112.0
17.595104,-87.0
17.635919,-108.0
17.730212,-234.0
17.788074,-87.0
17.841116,-79.0
17.89811,-85.0
17.955698,-86.0
18.013274,-86.0
18.061865,-72.0
18.126694,-97.0
18.186366,-87.0
18.24029,-78.0
18.296334,-81.0
18.352524,-82.0
18.404545,-75.0
18.472149,-100.0
18.537722,-96.0
18.59542,-85.0
18.6458,-73.0
18.689675,-78.0
18.734812,-64.0
18.839031,-211.0
18.866645,-68.0
18.918102,-131.0
18.951696,-80.0
19.002706,-111.0
19.042461,-97.0
19.082879,-102.0
19.126627,-95.0
19.157354,-78.0
19.195058,-98.0
19.254406,-95.0
19.310342,-81.0
19.365968,-80.0
19.422549,-82.0
19.486257,-91.0
19.528379,-71.0
19.571358,-93.0
19.597979,-65.0
19.625236,-69.0
19.664783,-102.0
19.706612,-87.0
19.747694,-106.0
19.785963,-100.0
19.81842,-65.0
19.872497,-140.0
19.93237,-87.0
19.973101,-91.0
20.006858,-88.0
20.051482,-112.0
20.086543,-89.0
20.115439,-75.0
20.162156,-89.0
20.218061,-83.0
20.288624,-106.0
20.354442,-99.0
20.398921,-65.0
20.461277,-92.0
20.536536,-114.0
20.602391,-99.0
20.666974,-96.0
20.742077,-112.0
20.809862,-101.0
20.930101,-183.0
20.980653,-73.0
21.025074,-64.0
21.074975,-73.0
21.125936,-72.0
21.179114,-78.0
21.2233,-64.0
21.287026,-93.0
21.341005,-79.0
21.390974,-73.0
21.450891,-90.0
21.496109,-120.0
21.522667,-67.0
21.591038,-157.0
21.644223,-76.0
21.71838,-108.0
21.763747,-65.0
21.815736,-75.0
21.856068,-96.0
21.884717,-74.0
21.923239,-84.0
21.955681,-84.0
22.005596,-134.0
22.046105,-102.0
22.082668,-94.0
22.116232,-88.0
22.161788,-101.0
22.192703,-80.0
22.217475,-63.0
22.293169,-199.0
22.351375,-85.0
22.408086,-83.0
22.453236,-65.0
22.514795,-90.0
22.564957,-72.0
22.63729,-107.0
22.719245,-121.0
22.780819,-90.0
22.834932,-79.0
22.987373,-223.0
23.082768,-132.0
23.144947,-90.0
23.20369,-85.0
23.265818,-90.0
23.326263,-88.0
23.394319,-99.0
23.449289,-79.0
23.52464,-111.0
23.589827,-95.0
23.648576,-85.0
23.694088,-65.0
23.758684,-94.0
23.810323,-74.0
23.912069,-150.0
23.975009,-93.0
24.035328,-89.0
24.099024,-94.0
24.158414,-104.0
24.187789,-76.0
24.216325,-75.0
24.255115,-103.0
24.283132,-73.0
24.321681,-101.0
24.358505,-97.0
24.387583,-74.0
24.417928,-79.0
24.485148,-99.0
24.518908,-84.0
24.548851,-77.0
24.593769,-119.0
24.622888,-75.0
24.654587,-82.0
24.684217,-75.0
24.728946,-116.0
24.770141,-108.0
24.802199,-82.0
24.828041,-67.0
24.866751,-101.0
24.905715,-103.0
24.940794,-91.0
24.974436,-87.0
24.998981,-63.0
25.037665,-100.0
25.088027,-130.0
25.132784,-119.0
25.165136,-83.0
25.194234,-76.0
25.22819,-90.0
25.256783,-75.0
25.290243,-89.0
25.36092,-192.0
25.416611,-102.0
25.44945,-85.0
25.486838,-90.0
25.523918,-96.0
25.583853,-151.0
25.624106,-76.0
25.661486,-98.0
25.686762,-64.0
25.720094,-86.0
25.750534,-80.0
25.783122,-86.0
25.816008,-87.0
25.847248,-82.0
25.872864,-66.0
25.902994,-79.0
25.934968,-85.0
25.96974,-92.0
26.007175,-100.0
26.044754,-100.0
26.077827,-87.0
26.110806,-87.0
26.140583,-77.0
26.166018,-65.0
26.198742,-85.0
26.24893,-129.0
26.282202,-88.0
26.319419,-98.0
26.352626,-87.0
26.400106,-103.0
26.465167,-95.0
26.521398,-83.0
26.58794,-97.0
26.632586,-64.0
26.690343,-84.0
26.746055,-80.0
26.796621,-72.0
26.850776,-78.0
26.916599,-95.0
26.96971,-76.0
27.035931,-96.0
27.099273,-91.0
27.170115,-108.0
27.235298,-95.0
27.297244,-90.0
27.369057,-105.0
27.432043,-92.0
27.494784,-92.0
27.555392,-92.0
27.596751,-107.0
27.636636,-103.0
27.669372,-84.0
27.704843,-91.0
27.776276,-113.0
27.857004,-121.0
27.899958,-91.0
27.951293,-130.0
28.000914,-130.0
28.068494,-130.0
28.109778,-110.0
28.179915,-123.0
28.256492,-122.0
28.295341,-102.0
28.335833,-88.0
28.373178,-98.0
28.425777,-136.0
28.542327,-172.0
28.63582,-137.0
