Elapsed,Reward
2.144638,43.0
2.156295,50.0
2.167343,49.0
2.17969,50.0
2.191272,50.0
2.202606,50.0
2.212089,39.0
2.223465,50.0
2.235211,50.0
2.246967,50.0
2.258762,50.0
2.271278,50.0
2.284181,50.0
2.294929,43.0
2.306194,44.0
2.323104,50.0
2.34388,50.0
2.364495,50.0
2.384721,50.0
2.401301,39.0
2.421264,50.0
2.439287,45.0
2.459323,50.0
2.478972,50.0
2.498632,50.0
2.518133,50.0
2.537835,50.0
2.557192,50.0
2.571895,34.0
2.591791,50.0
2.611602,50.0
2.631191,50.0
2.651055,50.0
2.6707,50.0
2.690374,50.0
2.704321,34.0
2.723169,46.0
2.743595,50.0
2.763887,50.0
2.784153,50.0
2.800316,39.0
2.81986,50.0
2.832594,30.0
2.852356,50.0
2.866044,31.0
2.886557,50.0
2.907031,50.0
2.927741,50.0
2.947555,50.0
2.966257,50.0
2.985887,48.0
3.005676,50.0
3.022404,41.0
3.039225,41.0
3.059213,50.0
3.079009,50.0
3.093972,44.0
3.109577,50.0
3.12242,50.0
3.13492,50.0
3.147208,50.0
3.156728,37.0
3.16887,48.0
3.181061,50.0
3.191523,43.0
3.204025,39.0
3.21867,50.0
3.228697,40.0
3.238984,43.0
3.251171,50.0
3.263123,50.0
3.275026,50.0
3.28765,50.0
3.299478,50.0
3.311486,50.0
3.322605,45.0
3.334711,50.0
3.34695,50.0
3.358889,50.0
3.371146,50.0
3.383547,50.0
3.392693,33.0
3.404868,50.0
3.417204,50.0
3.430229,50.0
3.442548,50.0
3.454859,50.0
3.466854,50.0
3.478899,50.0
3.49859,50.0
3.517111,46.0
3.536578,50.0
3.553362,40.0
3.57334,50.0
3.593282,50.0
3.613098,50.0
3.625342,50.0
3.638881,50.0
3.651484,50.0
3.664562,50.0
3.676934,46.0
3.68908,50.0
3.698884,35.0
3.710384,45.0
3.722657,50.0
3.733271,40.0
3.744349,44.0
3.757841,50.0
3.771261,50.0
3.787925,39.0
3.808438,50.0
3.828875,50.0
3.849536,50.0
3.866981,40.0
3.888219,50.0
3.908736,50.0
3.92923,50.0
3.949929,50.0
3.970415,50.0
3.991133,50.0
4.011677,50.0
4.028879,41.0
4.04166,50.0
4.054116,50.0
4.065871,50.0
4.084972,50.0
4.10498,50.0
4.124897,50.0
4.137273,50.0
4.149553,50.0
4.16013,43.0
4.1722,50.0
4.184109,50.0
4.196249,50.0
4.208073,50.0
4.223256,50.0
4.238128,48.0
4.250586,50.0
4.262573,50.0
4.281865,50.0
4.301991,50.0
4.314048,26.0
4.334346,50.0
4.352591,44.0
4.372855,50.0
4.393192,50.0
4.413461,50.0
4.43369,50.0
4.453573,50.0
4.473507,50.0
4.493331,50.0
4.510926,50.0
4.523173,50.0
4.535426,50.0
4.547186,50.0
4.559395,50.0
4.574343,50.0
4.58745,50.0
4.601613,50.0
4.614443,50.0
4.627565,50.0
4.640565,50.0
4.653209,50.0
4.665771,50.0
4.678363,50.0
4.696001,50.0
4.714027,43.0
4.73412,50.0
4.754123,50.0
4.774118,50.0
4.79388,50.0
4.813907,50.0
4.826162,50.0
4.837879,50.0
4.84967,50.0
4.861445,50.0
4.873358,50.0
4.885171,50.0
4.898047,50.0
4.908726,44.0
4.921284,50.0
4.929569,30.0
4.941563,50.0
4.9526,43.0
4.962959,41.0
4.974991,50.0
4.987003,50.0
4.999046,50.0
5.0099,45.0
