Elapsed,Reward
5.393828,50.0
5.409141,50.0
5.422487,50.0
5.432107,50.0
5.440865,45.0
5.454332,50.0
5.468983,50.0
5.478566,50.0
5.494121,50.0
5.509281,50.0
5.524318,50.0
5.539303,50.0
5.554884,50.0
5.565694,50.0
5.575679,50.0
5.584998,50.0
5.594857,50.0
5.605017,50.0
5.614255,50.0
5.623921,50.0
5.63291,50.0
5.642668,50.0
5.651969,50.0
5.662607,50.0
5.676303,46.0
5.686073,50.0
5.695631,50.0
5.704683,50.0
5.714518,50.0
5.724304,50.0
5.734146,50.0
5.74335,50.0
5.75307,50.0
5.763117,50.0
5.772601,50.0
5.783643,50.0
5.791279,41.0
5.807042,50.0
5.822091,50.0
5.837162,50.0
5.852101,50.0
5.867599,50.0
5.882809,50.0
5.891134,28.0
5.906445,50.0
5.922061,50.0
5.937144,50.0
5.951687,48.0
5.960793,30.0
5.976335,50.0
5.986713,50.0
5.995731,50.0
6.005416,50.0
6.020927,50.0
6.036119,50.0
6.05136,50.0
6.066668,50.0
6.082288,50.0
6.097526,50.0
6.109709,44.0
6.12519,50.0
6.134612,31.0
6.150015,50.0
6.165686,50.0
6.180783,50.0
6.195786,50.0
6.211125,50.0
6.22655,50.0
6.241657,50.0
6.256733,50.0
6.271816,50.0
6.287407,50.0
6.302515,50.0
6.317539,50.0
6.332417,50.0
6.348017,50.0
6.363462,50.0
6.378675,50.0
6.393687,50.0
6.409388,50.0
6.424854,50.0
6.439821,50.0
6.454818,50.0
6.470378,50.0
6.485469,50.0
6.500688,50.0
6.515723,50.0
6.531328,50.0
6.546265,50.0
6.561111,50.0
6.576535,50.0
6.592094,50.0
6.607524,50.0
6.622938,50.0
6.63744,50.0
6.646583,50.0
6.661938,50.0
6.676726,50.0
6.691478,50.0
6.706783,50.0
6.722108,50.0
6.733655,50.0
6.742852,50.0
6.752453,50.0
6.761479,50.0
6.768656,35.0
6.777666,50.0
6.787992,50.0
6.797516,50.0
6.810293,50.0
6.824879,50.0
6.838778,50.0
6.849413,50.0
6.864825,50.0
6.87974,50.0
6.894613,50.0
6.9098,50.0
6.924984,50.0
6.939793,50.0
6.954557,50.0
6.969946,50.0
6.984458,50.0
6.993864,50.0
7.001098,36.0
7.010365,50.0
7.019292,50.0
7.028721,50.0
7.036485,43.0
7.045409,50.0
7.054741,50.0
7.06377,50.0
7.073448,50.0
7.086273,50.0
7.101301,50.0
7.116626,50.0
7.128601,50.0
7.13796,50.0
7.147456,50.0
7.157039,50.0
7.16601,50.0
7.175525,50.0
7.185279,50.0
7.195058,50.0
7.204887,50.0
7.214445,50.0
7.22411,50.0
7.233589,50.0
7.242888,50.0
7.25254,50.0
7.261593,50.0
7.270917,50.0
7.279991,50.0
7.289431,50.0
7.298952,50.0
7.308076,50.0
7.31795,50.0
7.327595,50.0
7.337342,50.0
7.34645,50.0
7.355962,50.0
7.365665,50.0
7.375665,50.0
7.38481,50.0
7.394435,50.0
7.404121,50.0
7.41465,50.0
7.42351,50.0
7.433343,50.0
7.442831,50.0
7.452538,50.0
7.4621,50.0
7.471916,50.0
7.481454,50.0
7.491325,50.0
7.501192,50.0
7.511153,50.0
7.521286,50.0
7.53174,50.0
7.547197,50.0
7.562303,50.0
7.577372,50.0
7.592494,50.0
7.601572,50.0
7.61052,50.0
7.619588,50.0
7.628671,50.0
7.637842,50.0
7.648223,50.0
7.657915,50.0
7.6671,50.0
7.677896,50.0
7.687833,50.0
7.697058,50.0
7.70644,50.0
7.715578,50.0
7.725917,50.0
7.735483,50.0
7.746038,50.0
7.755676,50.0
7.768447,50.0
7.783591,50.0
7.799328,50.0
7.810584,50.0
7.819697,50.0
7.82905,50.0
7.838154,50.0
7.844424,34.0
7.853602,50.0
7.862696,50.0
7.871927,50.0
7.879543,31.0
7.894873,50.0
7.909786,50.0
7.924584,50.0
7.939338,50.0
7.954536,50.0
7.969637,50.0
7.98441,50.0
7.999555,50.0
8.014965,50.0
8.029862,50.0
8.04466,50.0
8.059499,50.0
8.074773,50.0
8.089632,50.0
8.1044,50.0
8.119115,50.0
8.134598,50.0
8.149613,50.0
8.161593,40.0
8.173661,50.0
8.182807,50.0
8.195915,50.0
8.210901,50.0
8.226404,50.0
8.241153,50.0
8.2524,50.0
8.261456,50.0
8.271166,50.0
8.277886,36.0
8.285635,41.0
8.294681,50.0
8.303791,50.0
8.312973,50.0
8.322239,50.0
8.331368,50.0
8.344892,50.0
8.356252,50.0
8.365501,50.0
8.375265,50.0
8.384443,50.0
8.394011,50.0
8.403589,50.0
8.41274,50.0
8.422577,50.0
8.431626,50.0
8.441069,50.0
8.450023,50.0
8.460311,50.0
8.469671,50.0
8.480399,50.0
8.489688,50.0
8.499488,50.0
8.509141,50.0
8.518236,50.0
8.527985,50.0
8.537364,50.0
8.547054,50.0
8.555952,50.0
8.564939,50.0
8.579327,50.0
8.594624,50.0
8.610122,50.0
8.625585,50.0
9.066956,50.0
9.081823,50.0
9.097265,50.0
9.112556,50.0
9.127651,50.0
9.142725,50.0
9.157798,50.0
9.173333,50.0
9.188537,50.0
9.203571,50.0
9.218704,50.0
9.234129,50.0
9.249356,50.0
9.264569,50.0
9.279759,50.0
9.294954,50.0
9.310405,50.0
9.325339,50.0
9.340309,50.0
9.355861,50.0
9.371029,50.0
9.386205,50.0
9.40131,50.0
9.416701,50.0
9.431723,50.0
9.446641,50.0
9.461534,50.0
9.476996,50.0
9.492317,50.0
9.507379,50.0
9.5223,50.0
9.537791,50.0
9.552836,50.0
9.567747,50.0
9.58266,50.0
9.598367,50.0
9.609544,50.0
9.625089,50.0
9.640309,50.0
9.65548,50.0
9.669087,50.0
9.678012,50.0
9.687128,50.0
9.696019,50.0
9.705123,50.0
9.720283,50.0
9.731982,50.0
9.741074,50.0
9.75271,50.0
9.767996,50.0
9.783725,50.0
9.798963,50.0
9.809605,50.0
9.818487,50.0
9.828471,50.0
9.837418,50.0
9.846887,50.0
9.856212,50.0
9.865353,50.0
9.874971,50.0
9.884107,50.0
9.893757,50.0
9.902858,50.0
9.912297,50.0
9.921462,50.0
9.931094,50.0
9.940109,50.0
9.950338,50.0
9.960392,50.0
9.970126,50.0
9.979486,50.0
9.988955,50.0
9.998084,50.0
10.007079,50.0
10.016854,50.0
10.027548,50.0
10.04299,50.0
10.057973,50.0
10.073011,50.0
10.087958,50.0
10.103463,50.0
10.118461,50.0
10.133474,50.0
10.148435,50.0
10.163357,50.0
10.177526,50.0
10.190414,50.0
10.199721,50.0
10.20939,50.0
10.218754,50.0
10.228219,50.0
10.238037,50.0
10.247324,50.0
10.256307,50.0
10.265633,50.0
10.275075,50.0
10.284645,50.0
10.294594,50.0
10.304437,50.0
10.31415,50.0
10.324414,50.0
10.333383,50.0
10.342912,50.0
10.352165,50.0
10.361434,50.0
10.370865,50.0
10.380237,50.0
10.389869,50.0
10.403045,50.0
10.418077,50.0
10.433317,50.0
10.448484,50.0
10.461424,50.0
10.470403,50.0
10.479398,50.0
10.488704,50.0
10.49792,50.0
10.507266,50.0
10.516499,50.0
10.527031,50.0
10.542065,50.0
10.55229,50.0
10.561711,50.0
10.570684,50.0
10.579775,50.0
10.589026,50.0
10.598084,50.0
10.613313,50.0
10.624784,50.0
10.634928,50.0
10.646165,50.0
10.656405,50.0
10.668185,50.0
10.677743,50.0
10.686783,50.0
10.695867,50.0
10.705271,50.0
10.714319,50.0
10.727181,50.0
10.742413,50.0
10.757906,50.0
10.773317,50.0
10.788355,50.0
10.803507,50.0
10.818792,50.0
10.828474,50.0
10.837606,50.0
10.846893,50.0
10.855984,50.0
10.865183,50.0
10.874493,50.0
10.884024,50.0
10.892618,45.0
10.901759,50.0
10.911293,50.0
10.920421,50.0
10.930099,50.0
10.939167,50.0
10.948955,50.0
10.958162,50.0
10.968007,50.0
10.977318,50.0
10.987166,50.0
10.999762,50.0
11.015397,50.0
11.024992,50.0
11.034776,50.0
11.044247,50.0
11.05987,50.0
11.071114,50.0
11.080415,50.0
11.093289,50.0
11.108735,50.0
11.124348,50.0
11.139664,50.0
11.154621,50.0
11.169678,50.0
11.18525,50.0
11.200453,50.0
11.215591,50.0
11.229696,50.0
11.244928,50.0
11.255008,50.0
11.264264,50.0
11.273729,50.0
11.282865,50.0
11.29256,50.0
11.301477,50.0
11.311142,50.0
11.320065,50.0
11.329454,50.0
11.338352,50.0
11.349179,50.0
11.365317,50.0
11.38076,50.0
11.395452,50.0
11.404652,50.0
11.411556,36.0
11.420816,50.0
11.430324,50.0
11.439294,50.0
11.451806,50.0
11.466829,50.0
11.479866,41.0
11.495021,50.0
11.510313,50.0
11.525406,50.0
11.541083,50.0
11.556286,50.0
11.571415,50.0
11.586677,50.0
11.602389,50.0
11.617569,50.0
11.63283,50.0
11.644399,50.0
11.653642,50.0
11.669026,50.0
11.684488,50.0
11.699943,50.0
11.71516,50.0
11.730668,50.0
11.745993,50.0
11.761358,50.0
11.776678,50.0
11.792188,50.0
11.802174,50.0
11.814207,50.0
11.826683,50.0
11.836516,50.0
11.845717,50.0
11.855334,50.0
11.864773,50.0
11.874843,50.0
11.88418,50.0
11.894452,50.0
11.904324,50.0
11.914131,50.0
11.923643,50.0
11.933718,50.0
11.941037,34.0
11.950881,50.0
