Elapsed,Reward
0.944839,-3500.0
1.804258,-3500.0
2.652151,-3500.0
3.543593,-3500.0
4.455546,-3500.0
5.819671,-3500.0
7.144242,-3500.0
8.359903,-3500.0
9.399207,-3500.0
10.300469,-3500.0
11.587134,-3500.0
12.572932,-3500.0
13.665485,-3500.0
14.692103,-3500.0
15.531391,-3500.0
16.730793,-3500.0
17.556742,-3500.0
18.473448,-3500.0
19.653845,-3500.0
20.6237,-3500.0
21.816981,-3500.0
23.219113,-3500.0
24.627926,-3500.0
25.696349,-3500.0
26.708881,-3500.0
27.528634,-3500.0
28.339739,-3500.0
29.200394,-3500.0
30.013854,-3500.0
30.822024,-3500.0
31.649787,-3500.0
32.481591,-3500.0
33.28152,-3500.0
34.09144,-3500.0
34.910576,-3500.0
35.725618,-3500.0
36.534674,-3500.0
37.324686,-3500.0
38.160149,-3500.0
38.956462,-3500.0
39.774771,-3500.0
40.568299,-3500.0
41.373833,-3500.0
42.239739,-3500.0
43.053022,-3500.0
43.970079,-3500.0
44.9387,-3500.0
45.740373,-3500.0
46.754343,-3500.0
48.148451,-3500.0
49.419742,-3500.0
50.533037,-3500.0
51.894029,-3500.0
52.696618,-3500.0
53.684177,-3500.0
54.515367,-3500.0
55.306787,-3500.0
56.101294,-3500.0
56.889404,-3500.0
57.673471,-3500.0
58.466281,-3500.0
59.256935,-3500.0
60.048013,-3500.0
60.956237,-3500.0
61.904411,-3500.0
62.853969,-3500.0
63.831006,-3500.0
64.644641,-3500.0
65.480248,-3500.0
66.331966,-3500.0
67.170713,-3500.0
67.968277,-3500.0
68.885141,-3500.0
69.899563,-3500.0
70.988397,-3500.0
71.846584,-3500.0
73.277324,-3500.0
74.73077,-3500.0
75.589423,-3500.0
76.394208,-3500.0
77.291447,-3500.0
78.216658,-3500.0
79.046625,-3500.0
79.929048,-3500.0
80.76949,-3500.0
81.658782,-3500.0
82.552831,-3500.0
83.361968,-3500.0
84.355532,-3500.0
85.345565,-3500.0
86.653954,-3500.0
87.763327,-3500.0
88.644761,-3500.0
89.609851,-3500.0
90.51971,-3500.0
91.552397,-3500.0
92.640703,-3500.0
94.033346,-3500.0
95.400333,-3500.0
96.642318,-3500.0
97.759949,-3500.0
99.059824,-3500.0
100.562299,-3500.0
102.158444,-3500.0
103.581471,-3500.0
104.905893,-3500.0
106.336697,-3500.0
107.753561,-3500.0
109.175205,-3500.0
110.609345,-3500.0
112.0753,-3500.0
112.965715,-3500.0
113.801524,-3500.0
114.651192,-3500.0
115.467915,-3500.0
116.296345,-3500.0
117.143439,-3500.0
118.184363,-3500.0
119.54638,-3500.0
120.97845,-3500.0
122.14873,-3500.0
123.08732,-3500.0
124.017138,-3500.0
124.977919,-3500.0
126.408521,-3500.0
127.625819,-3500.0
128.917686,-3500.0
130.343168,-3500.0
131.737483,-3500.0
133.163063,-3500.0
134.638025,-3500.0
136.053807,-3500.0
137.488682,-3500.0
138.948429,-3500.0
140.400033,-3500.0
141.724903,-3500.0
142.618583,-3500.0
143.478266,-3500.0
144.312617,-3500.0
145.508471,-3500.0
146.929859,-3500.0
148.350881,-3500.0
149.810991,-3500.0
151.163483,-3500.0
152.664766,-3500.0
154.195939,-3500.0
155.037894,-3500.0
155.933938,-3500.0
158.510123,-3500.0
159.829017,-3500.0
160.979713,-3500.0
163.809534,-3500.0
164.758905,-3500.0
165.585852,-3500.0
166.422565,-3500.0
167.269851,-3500.0
168.195828,-3500.0
169.10944,-3500.0
169.959673,-3500.0
171.100719,-3500.0
173.689002,-3500.0
174.758395,-3500.0
175.667869,-3500.0
176.567816,-3500.0
177.404273,-3500.0
178.313453,-3500.0
179.464249,-3500.0
180.362823,-3500.0
182.859337,-3500.0
183.882159,-3500.0
184.9963,-3500.0
185.996025,-3500.0
186.890222,-3500.0
187.681211,-3500.0
188.773929,-3500.0
189.674698,-3500.0
190.569815,-3500.0
191.564747,-3500.0
192.421133,-3500.0
193.294471,-3500.0
194.111964,-3500.0
195.875148,-3500.0
198.226704,-3500.0
199.232547,-3500.0
200.254879,-3500.0
201.417717,-3500.0
202.221141,-3500.0
203.175958,-3500.0
203.98592,-3500.0
204.791845,-3500.0
205.604117,-3500.0
206.388515,-3500.0
207.231541,-3500.0
208.013845,-3500.0
208.824294,-3500.0
209.606972,-3500.0
210.409523,-3500.0
211.521871,-3500.0
212.768637,-3500.0
214.187646,-3500.0
215.607622,-3500.0
217.020804,-3500.0
218.43406,-3500.0
219.847134,-3500.0
221.445147,-3500.0
222.915347,-3500.0
223.941155,-3500.0
224.743336,-3500.0
225.791053,-3500.0
226.7237,-3500.0
227.508952,-3500.0
228.317439,-3500.0
230.780374,-3500.0
231.898643,-3500.0
232.694823,-3500.0
233.508935,-3500.0
234.315154,-3500.0
235.12471,-3500.0
235.913576,-3500.0
236.69951,-3500.0
237.535272,-3500.0
238.342517,-3500.0
239.137423,-3500.0
239.968839,-3500.0
240.770371,-3500.0
242.753296,-3500.0
243.536939,-3500.0
244.320074,-3500.0
245.100187,-3500.0
245.882659,-3500.0
246.663205,-3500.0
248.295136,-3500.0
249.383518,-3500.0
250.186524,-3500.0
250.98837,-3500.0
251.774458,-3500.0
252.555321,-3500.0
253.44042,-3500.0
255.290118,-3500.0
256.076216,-3500.0
256.858073,-3500.0
257.64391,-3500.0
258.42608,-3500.0
259.213156,-3500.0
259.997481,-3500.0
260.857668,-3500.0
262.813755,-3500.0
263.599019,-3500.0
264.380685,-3500.0
265.164805,-3500.0
265.94613,-3500.0
266.731995,-3500.0
267.512619,-3500.0
268.29472,-3500.0
269.077126,-3500.0
269.864411,-3500.0
270.662541,-3500.0
271.466012,-3500.0
272.252609,-3500.0
273.054241,-3500.0
273.837921,-3500.0
274.622673,-3500.0
276.551948,-3500.0
277.336626,-3500.0
278.119299,-3500.0
278.906258,-3500.0
279.687358,-3500.0
280.473774,-3500.0
281.253567,-3500.0
282.037958,-3500.0
282.817278,-3500.0
283.602248,-3500.0
284.381762,-3500.0
285.332148,-3500.0
286.188404,-3500.0
287.004807,-3500.0
287.917721,-3500.0
288.702626,-3500.0
289.488332,-3500.0
290.267862,-3500.0
291.052343,-3500.0
291.833425,-3500.0
292.618937,-3500.0
294.044547,-3500.0
295.339396,-3500.0
296.120589,-3500.0
296.905675,-3500.0
297.685627,-3500.0
298.467942,-3500.0
299.251871,-3500.0
300.038775,-3500.0
300.832851,-3500.0
302.876449,-3500.0
303.659626,-3500.0
304.444474,-3500.0
305.228742,-3500.0
306.02313,-3500.0
306.805933,-3500.0
308.756515,-3500.0
309.541552,-3500.0
310.331274,-3500.0
311.118974,-3500.0
311.905007,-3500.0
312.694547,-3500.0
313.502813,-3500.0
314.288729,-3500.0
316.201505,-3500.0
317.00373,-3500.0
317.903536,-3500.0
318.719867,-3500.0
319.504482,-3500.0
320.516159,-3500.0
322.584141,-3500.0
323.430392,-3500.0
324.383152,-3500.0
325.371643,-3500.0
