Elapsed,Reward
1.605356,-3500.0
3.157527,-3500.0
4.308305,-3500.0
5.482448,-3500.0
6.888744,-3500.0
8.447964,-3500.0
9.927386,-3500.0
10.803103,-3500.0
12.393892,-3500.0
13.621926,-3500.0
14.738187,-3500.0
15.789664,-3500.0
17.364392,-3500.0
18.491865,-3500.0
19.372779,-3500.0
20.552925,-3500.0
21.589846,-3500.0
22.458876,-3500.0
23.364988,-3500.0
24.368326,-3500.0
25.466223,-3500.0
26.618064,-3500.0
28.180215,-3500.0
29.742248,-3500.0
31.30402,-3500.0
32.864874,-3500.0
34.424864,-3500.0
35.982726,-3500.0
36.853571,-3500.0
38.185874,-3500.0
39.215243,-3500.0
40.521506,-3500.0
42.096867,-3500.0
43.188097,-3500.0
44.145363,-3500.0
45.558722,-3500.0
47.282204,-3500.0
48.531997,-3500.0
49.783771,-3500.0
50.68701,-3500.0
52.049977,-3500.0
53.175628,-3500.0
54.761563,-3500.0
56.345778,-3500.0
57.933295,-3500.0
58.788396,-3500.0
59.835744,-3500.0
60.918979,-3500.0
62.192676,-3500.0
63.250605,-3500.0
64.365264,-3500.0
65.406493,-3500.0
66.506115,-3500.0
67.769538,-3500.0
69.161951,-3500.0
70.081554,-3500.0
71.06359,-3500.0
71.945804,-3500.0
73.171361,-3500.0
74.145384,-3500.0
75.732685,-3500.0
77.232532,-3500.0
78.808489,-3500.0
80.429392,-3500.0
82.056444,-3500.0
83.09136,-3500.0
84.065703,-3500.0
85.062448,-3500.0
86.371196,-3500.0
87.543351,-3500.0
89.157011,-3500.0
90.774221,-3500.0
92.492878,-3500.0
94.172962,-3500.0
95.100475,-3500.0
96.462683,-3500.0
97.484304,-3500.0
98.729014,-3500.0
99.822433,-3500.0
101.009615,-3500.0
101.989626,-3500.0
102.959132,-3500.0
103.849129,-3500.0
105.11615,-3500.0
106.061827,-3500.0
106.967058,-3500.0
107.919269,-3500.0
108.841163,-3500.0
109.737255,-3500.0
110.733408,-3500.0
111.716514,-3500.0
112.785557,-3500.0
113.705069,-3500.0
114.637679,-3500.0
115.525653,-3500.0
116.432914,-3500.0
117.36521,-3500.0
118.499075,-3500.0
119.630398,-3500.0
121.296327,-3500.0
122.68916,-3500.0
123.992644,-3500.0
125.057408,-3500.0
125.951773,-3500.0
127.702305,-3500.0
129.295152,-3500.0
130.196137,-3500.0
131.108018,-3500.0
132.703038,-3500.0
133.629106,-3500.0
135.225267,-3500.0
136.819735,-3500.0
138.452712,-3500.0
140.186366,-3500.0
141.268769,-3500.0
142.353565,-3500.0
143.349476,-3500.0
144.549079,-3500.0
146.265005,-3500.0
147.997906,-3500.0
149.714613,-3500.0
150.881765,-3500.0
152.281142,-3500.0
153.410967,-3500.0
154.829585,-3500.0
157.933456,-3500.0
159.090272,-3500.0
160.065511,-3500.0
163.182054,-3500.0
164.568487,-3500.0
166.186883,-3500.0
167.594248,-3500.0
168.714918,-3500.0
169.717858,-3500.0
171.270944,-3500.0
173.910878,-3500.0
175.520621,-3500.0
176.710074,-3500.0
177.791518,-3500.0
178.699511,-3500.0
180.08984,-3500.0
183.205898,-3500.0
184.570162,-3500.0
185.900649,-3500.0
186.840434,-3500.0
187.726017,-3500.0
188.931444,-3500.0
190.192639,-3500.0
191.94287,-3500.0
193.176477,-3500.0
194.578137,-3500.0
198.251842,-3500.0
199.287096,-3500.0
200.704387,-3500.0
201.580326,-3500.0
202.577869,-3500.0
204.026845,-3500.0
204.923979,-3500.0
205.850778,-3500.0
206.735387,-3500.0
207.598436,-3500.0
208.463075,-3500.0
209.32993,-3500.0
210.210443,-3500.0
211.25485,-3500.0
212.116902,-3500.0
212.983361,-3500.0
213.84912,-3500.0
214.727725,-3500.0
215.612566,-3500.0
216.779273,-3500.0
217.78457,-3500.0
218.681043,-3500.0
219.548021,-3500.0
220.498443,-3500.0
221.524754,-3500.0
222.459387,-3500.0
223.318467,-3500.0
224.895235,-3500.0
225.773949,-3500.0
227.352058,-3500.0
228.234896,-3500.0
230.312308,-3500.0
231.250276,-3500.0
232.830083,-3500.0
234.15982,-3500.0
235.561985,-3500.0
236.664746,-3500.0
237.88553,-3500.0
239.460717,-3500.0
242.016412,-3500.0
243.758854,-3500.0
245.336121,-3500.0
247.116069,-3500.0
249.645104,-3500.0
251.222693,-3500.0
252.799553,-3500.0
255.5431,-3500.0
257.119264,-3500.0
258.695591,-3500.0
260.2621,-3500.0
262.990149,-3500.0
264.569499,-3500.0
